2026-06-17 19:50:02,1,-2.2744991779327393,1.0,0.0,1.0
2026-06-17 19:50:03,2,4.125709056854248,1.0,0.0,1.0
2026-06-17 19:50:03,3,-5.358443737030029,1.0,0.0,1.0
2026-06-17 19:50:04,4,-8.9297456741333,1.0,0.0,1.0
2026-06-17 19:50:04,5,0.9191832542419434,1.0,0.0,1.0
2026-06-17 19:50:05,6,1.2061845064163208,1.0,0.0,1.0
2026-06-17 19:50:06,7,-0.14601467549800873,1.0,0.0,1.0
2026-06-17 19:50:06,8,4.360123634338379,1.0,0.0,1.0
2026-06-17 19:50:07,9,2.5170435905456543,1.0,0.0,1.0
2026-06-17 19:50:07,10,-1.3032103776931763,1.0,0.0,1.0
2026-06-17 19:50:08,11,17.413108825683594,1.0,0.0,1.0
2026-06-17 19:50:08,12,4.670704364776611,1.0,0.0,1.0
2026-06-17 19:50:09,13,1.4081690311431885,1.0,0.0,1.0
2026-06-17 19:50:10,14,9.488348007202148,1.0,0.0,1.0
2026-06-17 19:50:10,15,-1.9790680408477783,1.0,0.0,1.0
2026-06-17 19:50:11,16,16.135168075561523,1.0,0.0,1.0
2026-06-17 19:50:11,17,-9.426523208618164,1.0,0.0,1.0
2026-06-17 19:50:12,18,15.46644115447998,1.0,0.0,1.0
2026-06-17 19:50:12,19,1.9866875410079956,1.0,0.0,1.0
2026-06-17 19:50:13,20,12.936484336853027,1.0,0.0,1.0
2026-06-17 19:50:13,21,-5.535116195678711,1.0,0.0,1.0
2026-06-17 19:50:14,22,4.49745512008667,1.0,0.0,1.0
2026-06-17 19:50:14,23,0.999481201171875,1.0,0.0,1.0
2026-06-17 19:50:15,24,4.138462543487549,1.0,0.0,1.0
2026-06-17 19:50:16,25,-3.4910197257995605,1.0,0.0,1.0
2026-06-17 19:50:16,26,-2.751493215560913,1.0,0.0,1.0
2026-06-17 19:50:17,27,-0.7335085272789001,1.0,0.0,1.0
2026-06-17 19:50:17,28,-13.521957397460938,1.0,0.0,1.0
2026-06-17 19:50:18,29,-12.64461898803711,1.0,0.0,1.0
2026-06-17 19:50:18,30,-4.804081439971924,1.0,0.0,1.0
